chieff,p_iso_flat,p_ali_flat,p_iso_high,p_ali_high,p_iso_low,p_ali_low
-0.315,0.6616999999999994,0,0.7943999999999993,0,0.37419999999999964,0
-0.314,0.6616999999999994,0,0.7943999999999993,0,0.37419999999999964,0
-0.313,0.6616999999999994,0,0.7943999999999993,0,0.37419999999999964,0
-0.312,0.6616999999999994,0,0.7943999999999993,0,0.37419999999999964,0
-0.311,0.6616999999999994,0,0.7943999999999993,0,0.37419999999999964,0
-0.31,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.309,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.308,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.307,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.306,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.305,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.304,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.303,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.302,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.301,0.7099999999999994,0,0.8048999999999993,0,0.4331999999999996,0
-0.3,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.299,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.298,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.297,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.296,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.295,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.294,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.293,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.292,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.291,0.7415999999999994,0,0.8478999999999992,0,0.4561999999999996,0
-0.29,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.289,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.288,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.287,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.286,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.285,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.284,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.283,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.282,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.281,0.7629000000000036,0,0.8800000000000041,0,0.5122000000000024,0
-0.28,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.279,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.278,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.277,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.276,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.275,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.274,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.273,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.272,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.271,0.8063999999999992,0,0.8873999999999992,0,0.5342999999999996,0
-0.27,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.269,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.268,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.267,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.266,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.265,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.264,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.263,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.262,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.261,0.8621999999999992,0,0.9346999999999992,0,0.5903999999999995,0
-0.26,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.259,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.258,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.257,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.256,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.255,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.254,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.253,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.252,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.251,0.8757999999999992,0,0.9520999999999992,0,0.6442999999999994,0
-0.25,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.249,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.248,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.247,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.246,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.245,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.244,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.243,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.242,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.241,0.9118999999999992,0,0.994499999999999,0,0.7145999999999993,0
-0.24,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.239,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.238,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.237,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.236,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.235,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.234,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.233,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.232,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.231,0.9602000000000017,0,1.0116000000000018,0,0.7395000000000014,0
-0.23,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.229,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.228,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.227,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.226,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.225,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.224,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.223,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.222,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.221,1.012199999999999,0,1.006299999999999,0,0.8151999999999993,0
-0.22,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.219,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.218,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.217,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.216,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.215,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.214,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.213,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.212,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.211,1.0358999999999992,0,1.047399999999999,0,0.8664999999999992,0
-0.21,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.209,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.208,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.207,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.206,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.205,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.204,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.203,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.202,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.201,1.089500000000002,0,1.0639000000000018,0,0.9419000000000017,0
-0.2,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.199,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.198,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.197,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.196,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.195,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.194,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.193,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.192,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.191,1.109399999999999,0,1.094899999999999,0,1.009199999999999,0
-0.19,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.189,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.188,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.187,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.186,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.185,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.184,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.183,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.182,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.181,1.148099999999999,0,1.094899999999999,0,1.086199999999999,0
-0.18,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.179,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.178,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.177,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.176,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.175,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.174,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.173,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.172,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.171,1.2096000000000022,0,1.140200000000002,0,1.148500000000002,0
-0.17,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.169,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.168,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.167,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.166,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.165,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.164,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.163,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.162,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.161,1.2483999999999988,0,1.163899999999999,0,1.2409999999999988,0
-0.16,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.159,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.158,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.157,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.156,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.155,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.154,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.153,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.152,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.151,1.2924999999999989,0,1.170799999999999,0,1.3274999999999988,0
-0.15,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.149,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.148,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.147,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.146,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.145,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.144,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.143,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.142,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.141,1.3314000000000024,0,1.1738000000000022,0,1.4289000000000025,0
-0.14,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.139,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.138,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.137,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.136,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.135,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.134,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.133,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.132,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.131,1.3874999999999988,0,1.205599999999999,0,1.5144999999999986,0
-0.13,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.129,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.128,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.127,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.126,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.125,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.124,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.123,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.122,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.121,1.4290999999999987,0,1.217199999999999,0,1.6047999999999984,0
-0.12,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.119,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.118,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.117,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.116,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.115,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.114,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.113,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.112,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.111,1.4590000000000007,0,1.2276000000000007,0,1.7098000000000009,0
-0.11,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.109,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.108,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.107,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.106,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.105,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.104,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.103,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.102,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.101,1.5008000000000008,0,1.2469000000000008,0,1.806900000000001,0
-0.1,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.099,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.098,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.097,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.096,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.095,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.094,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.093,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.092,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.091,1.5464999999999987,0,1.2712999999999988,0,1.9077999999999982,0
-0.09,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.089,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.088,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.087,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.086,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.085,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.084,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.083,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.082,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.081,1.5929000000000009,0,1.2792000000000008,0,2.0446000000000013,0
-0.08,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.079,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.078,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.077,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.076,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.075,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.074,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.073,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.072,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.071,1.636900000000001,0,1.3040000000000007,0,2.1408000000000014,0
-0.07,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.069,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.068,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.067,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.066,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.065,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.064,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.063,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.062,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.061,1.6940999999999984,0,1.2846999999999988,0,2.308199999999998,0
-0.06,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.059,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.058,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.057,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.056,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.055,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.054,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.053,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.052,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.051,1.7280000000000009,0,1.3204000000000007,0,2.4197000000000015,0
-0.05,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.049,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.048,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.047,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.046,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.045,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.044,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.043,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.042,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.041,1.8035999999999996,0,1.3304999999999998,0,2.5514999999999994,0
-0.04,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.039,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.038,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.037,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.036,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.035,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.034,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.033,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.032,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.031,1.7998999999999996,0,1.3269999999999997,0,2.7145999999999995,0
-0.03,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.029,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.028,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.027,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.026,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.025,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.024,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.023,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.022,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.021,1.8727000000000003,0,1.3224000000000002,0,2.8922000000000003,0
-0.02,1.8954,0,1.3343,0,3.0326,0
-0.019,1.8954,0,1.3343,0,3.0326,0
-0.018,1.8954,0,1.3343,0,3.0326,0
-0.017,1.8954,0,1.3343,0,3.0326,0
-0.016,1.8954,0,1.3343,0,3.0326,0
-0.015,1.8954,0,1.3343,0,3.0326,0
-0.014,1.8954,0,1.3343,0,3.0326,0
-0.013,1.8954,0,1.3343,0,3.0326,0
-0.012,1.8954,0,1.3343,0,3.0326,0
-0.011,1.8954,0,1.3343,0,3.0326,0
-0.01,1.9907,0,1.343,0,3.2347,0
-0.009,1.9907,0,1.343,0,3.2347,0
-0.008,1.9907,0,1.343,0,3.2347,0
-0.007,1.9907,0,1.343,0,3.2347,0
-0.006,1.9907,0,1.343,0,3.2347,0
-0.005,1.9907,0,1.343,0,3.2347,0
-0.004,1.9907,0,1.343,0,3.2347,0
-0.003,1.9907,0,1.343,0,3.2347,0
-0.002,1.9907,0,1.343,0,3.2347,0
-0.001,1.9907,0,1.343,0,3.2347,0
0,1.9876,0.0208,1.317,0,3.2395,0.0784
0.001,1.9876,0.0208,1.317,0,3.2395,0.0784
0.002,1.9876,0.0208,1.317,0,3.2395,0.0784
0.003,1.9876,0.0208,1.317,0,3.2395,0.0784
0.004,1.9876,0.0208,1.317,0,3.2395,0.0784
0.005,1.9876,0.0208,1.317,0,3.2395,0.0784
0.006,1.9876,0.0208,1.317,0,3.2395,0.0784
0.007,1.9876,0.0208,1.317,0,3.2395,0.0784
0.008,1.9876,0.0208,1.317,0,3.2395,0.0784
0.009,1.9876,0.0208,1.317,0,3.2395,0.0784
0.01,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.011,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.012,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.013,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.014,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.015,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.016,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.017,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.018,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.019,1.9227,0.061,1.3257,1e-4,3.0492,0.2303
0.02,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.021,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.022,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.023,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.024,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.025,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.026,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.027,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.028,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.029,1.8806000000000003,0.09470000000000002,1.3298000000000003,0,2.8807000000000005,0.3702000000000001
0.03,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.031,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.032,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.033,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.034,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.035,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.036,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.037,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.038,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.039,1.8264999999999996,0.14519999999999997,1.3154999999999997,0.0005999999999999998,2.7329999999999997,0.5171999999999999
0.04,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.041,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.042,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.043,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.044,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.045,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.046,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.047,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.048,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.049,1.7738999999999996,0.17749999999999996,1.3112999999999997,0.0009999999999999998,2.5547999999999997,0.6503999999999999
0.05,1.733200000000001,0.22670000000000012,1.3048000000000006,0.0024000000000000015,2.443500000000001,0.7964000000000004
0.051,1.733200000000001,0.22670000000000012,1.3048000000000006,0.0024000000000000015,2.443500000000001,0.7964000000000004
