GW150914,LVT151012,GW151226,GW170104
-0.17530891196791995,-0.23671662397224189,0.24799684590110857,0.0522754213481354
-0.010985006746922397,0.03353230843227713,0.12738182106900797,-0.24727633016855305
-0.00500860166976521,-0.1329661559604502,0.17137150651971345,-0.129925739126507
0.0038608204212812053,0.0544244959511935,0.28251602325935254,-0.31229682825863314
-0.040255164968279855,0.23150206028044346,0.2834168180451572,-0.13880967426352422
-0.13837772561938344,0.10879816394206804,0.2440297974744131,-0.13992377795345134
0.06364761034133279,-0.14220844971521765,0.20914923562287213,-0.18889122292543253
-0.07359626056603467,-0.010148112883173088,0.1669051395597017,-0.18769415754449853
-0.044830644562716335,-0.11748015961747504,0.17942010229514413,0.22221788540398613
-0.13603535856649457,-0.1496115161963453,0.17319980650702504,0.05877118661512698
-0.2629710747781252,-0.14981434317387476,0.24077795284012754,-0.03792663185499799
-0.09776650340350461,-0.14083363924970205,0.2768724513756772,-0.1707908043944379
-0.1332626970127959,-0.0022241840987312386,0.1139655300061546,0.04165049845992824
0.1742678294024365,-0.21104334316375986,0.2807018888549578,-0.25556208270436853
-0.10192038191941583,0.08186123996289962,0.33844539980529986,-0.03575660036054529
-0.22221912807049893,-0.045412685203778856,0.25936961972770844,-0.41534565870008744
-0.18693187967750297,0.35998794125214884,0.12930512089695018,-0.31446388038144973
-0.0505877978914268,-0.11704066407785779,0.18665785194590695,0.08080360230415176
0.006616642910392753,-0.17492129140962298,0.1747673478574658,-0.03433824572451069
-0.015881060162288907,0.20310017001125252,0.19879753774991027,-0.17167414570556888
-0.10987594499417824,-0.20975395253049148,0.2766519766149699,-0.2056812453720399
-0.19313630623667158,-0.061129969081011155,0.2593422664303716,0.039509177262913725
-0.026256185882833682,0.0509849248931942,0.2938763822493969,-0.011368572221752596
-0.13570295605554988,0.02358537522764775,0.2251734005221065,-0.15252541849757853
0.04445318297527706,0.14567440581596458,0.18610247418293732,-0.21329239856238796
-0.02297887105261434,0.025804527187626373,0.055087992419056014,-0.10808811898405536
-0.16777437930593678,-0.19086823433917596,0.1853374730391731,-0.1979596569430478
-0.0936981864393788,0.11628157855826093,0.26960779535476487,0.10492042836558652
0.034331971156292204,-0.09525024693943399,0.20300083569732874,-0.16449969949147894
-0.04700117626013225,0.23486902286780598,0.30790836907422703,-0.15337603910658987
0.02421581297427644,0.014715039905790516,0.1848699738244825,-0.10506107873580578
-0.08378829682706311,0.2573526239502405,0.37392582212812103,-0.3138352645216932
-0.11911078260096727,-0.03181899382848619,0.20757536141401634,-0.09747588277427643
-0.12863814202194285,0.14660991737224519,0.19765150921114147,-0.11051814134796642
0.013744376718941284,-0.22398920943793868,0.25301177232956246,-0.20728423501734633
-0.056614117486986325,-0.3356492163856173,0.42220725305779677,-0.4598445189321542
-0.004885849276530546,-0.030668196755150312,0.14100847353190987,0.011749090154399539
0.027680455172856056,0.16845921803410274,0.12993814553909377,0.07158108082205966
-0.15175804670932352,0.08926634091836883,0.1716149037347784,-0.30979928158978
-0.1910006188959328,0.0007400533933803822,0.17290386125315185,0.03336413888170406
-0.06769318988015284,0.11827962142487519,0.012176336248460123,0.23995922570149586
-0.0008083777278740795,0.10805327516812577,0.1634071269689043,0.10612434147210667
-0.09566637128325209,0.10712859672718286,0.25887842039034087,-0.07981507241921734
-0.05558563135757431,-0.06776439565540932,0.19642335836426808,-0.10456345127120426
0.06633394156824177,-0.19578461273419573,0.23806030200791264,-0.13727731972086918
-0.23059382033856626,-0.007882312352062248,0.19431389319081002,-0.5023455955125083
0.007915322224282442,-0.02305415330684871,0.14504602863621274,-0.07280408252530175
-0.07835355943214564,0.0882195255410633,0.2931483929916766,-0.146370828438834
-0.019717047379214293,-0.0768884865530653,0.24918189312217087,0.014688443905037318
-0.07938772007318112,0.03644961227185928,0.2736776837175633,-0.16482394050683818
0.013424727713649456,-0.024603762747863012,0.10243338600400348,-0.09790928400552011
-0.23256073858581705,-0.29430982795470173,0.3164610478378616,0.11193096368004354
-0.28576598041702783,0.024755544447518936,0.14010762829069434,-0.15384350831495272
0.06902956769298024,-10370216272715225e-21,0.3049417937306418,-0.3046777866983893
0.08188479139117891,0.1294288609059421,0.13863896772134,0.033124128733877656
0.0429824257628377,0.1847110902629843,0.06524065342433033,-0.17063976970820105
-0.0787409927910126,0.0926146143303792,0.29078930949988785,-0.14361115789689888
-0.1587362524223131,0.19768902683841177,0.04572394689206899,-0.09266080672077295
-0.0027384433218289525,-0.17513302291004967,0.1490268087914819,-0.32606914081669913
0.029806954993680315,-0.18261614343512073,0.14559960755728657,0.15422519530681678
0.2144237268713649,0.0024214782844069163,0.14186700019503978,-0.04868740898589727
-0.18869962268876456,-0.1624838693233851,0.1932570870908843,-0.07182157677192585
0.0333974080104318,0.042310895480338034,0.16179360507381246,-0.010649990866695797
-0.03744845645861174,-0.16264021796339137,0.31006046227719297,-0.07389154845067741
0.05135352512745128,-0.03608993061465044,0.1739899490153315,-0.05583621069615345
-0.008143333920623406,0.05900992489256867,0.15860447020490354,-0.21854442774781047
-0.06354250139057531,0.09496678590520943,0.2537769145875734,0.01984400727975469
-0.1946143491346801,0.12112581602836649,0.34630356434990184,-0.1796442593017834
-0.03961591325017767,-0.017549954051035703,0.05366766510477755,-0.16010450942853738
-0.16699918938072633,0.01097571102920432,0.1941562965064385,-0.2664694993905943
-0.044740085680304395,0.10536615662391892,0.24991766007755578,-0.3116980202249048
-0.07967110660708018,0.15306956409961128,0.150562213895281,0.07017985759105347
0.06203146952254407,-0.36384787962669984,0.1364108689799431,-0.28826720191408756
-0.09275544937817348,-0.056596023725586676,0.31934327706123783,-0.022122065768917537
0.01794785011613287,-0.09827571718376947,0.30313203457346805,-0.04829026786074932
-0.22479102514386246,-0.2173219650429191,0.33257502205533657,-0.11338527315095319
-0.04734697258019404,0.011189422658576663,0.13115284724283505,-0.16919350403267358
0.047421911491659446,0.19475344001297062,0.18107663237713872,-0.0015925052112088361
-0.07435994991426428,-0.048046462206275516,0.1645473405914979,-0.009998897016056968
-0.08191177558786547,-0.2600397841104415,0.3643054006606906,0.058616361934107714
-0.0948212523672403,0.27846184176418926,0.20976720817536507,-0.1002617272993714
-0.051559869082267784,-0.29411006029001546,0.13593884789876573,-0.25728654979553833
0.006756313578155801,0.03882219192413459,0.07952854938882611,-0.21042517260659388
0.01743479780542144,-0.036750167791509525,0.12651213002767114,-0.2532009148897254
-0.13941227716316285,-0.07656764031794075,0.23707857695506562,0.00230422410888885
-0.17237555407969168,-0.18714082733150592,0.18132425038903102,-0.1571314828869294
-0.08955550210479574,0.1886550779721655,0.14758179188996293,-0.11420654380610257
-0.07365516239108069,0.10931469885218975,0.2496194227788555,-0.22023236212397862
-0.1682664090319904,0.021698657632506602,0.26368390928012087,-0.2542375596941672
-0.1150713785282266,0.08039876375457407,0.2690907306015061,0.17447368006771652
-0.0737316126680097,0.05317624022294233,0.12354511999345724,-0.21220573766450174
0.07531599140065234,0.051499305337132935,0.3210698775289127,-0.07623703467075804
0.06532370411824867,-0.2218707846629349,0.11733838280198523,0.20032774176617912
-0.013541657756421445,0.08051385150236116,0.19010209798212094,-0.16237614798781558
-0.24987720698252902,0.14428572179572116,0.1469747757186017,-0.13641407804398087
-0.05929387798695345,-0.12250408603077882,0.2577991286237782,-0.06038849526749072
0.02013386176407142,0.00797045184606475,0.14258599462899463,-0.04734372137505041
-0.21942892630683705,0.017113641608217968,0.21262759727004052,-0.15060608321283211
-0.03080734918028027,0.27794470347364986,0.27012559548182374,-0.17129830917162106
-0.022184607978719392,-0.17733958602032177,0.15992295055480577,-0.32223760902306076
-0.019907587272402966,0.11516264299550213,0.1883565395724375,0.06095167757081188
-0.11253881103974138,0.07468121174063766,0.2259775568520516,0.16230462984666155
-0.024162781423687003,0.025738406835372478,0.33516257902529845,-0.21070375955321657
-0.15056828657478066,-0.062094273222280796,0.15566363837615152,-0.16563516736579648
-0.08369996217906907,0.238390075464488,0.27801056872917973,-0.20689179531942486
-0.1259184776765766,-0.04913318221672266,0.22819464574844295,-0.46927199725299384
-0.01245347054904316,-0.07805676606305349,0.21456823939741515,-0.18205804820625676
0.06747548281705179,0.14524446505731536,0.3763363883165816,-0.11081858136011344
-0.05050374982884272,-0.08552132047205173,0.39396158107327217,-0.2073602143755365
0.12231996155378397,0.17681857712485674,0.23560214208169533,-0.20863141956894726
-0.16081199176704392,-0.16134644394935765,0.25625355404568384,-0.05617857674908104
-0.12668233566571485,0.1119635208864368,0.02506045041703217,-0.146548632270341
-0.12999993018796813,-0.14738149422617786,0.29976539104939237,-0.19861848288880324
-0.16194016220032792,-0.10557959846407787,0.17157205206297546,-0.35006826944668284
0.12385564106060315,0.015381115488059299,0.279193343062285,-0.3273503211680274
0.06180257214919263,0.023592183867777422,0.11402338472969235,0.10480654951216362
-0.07946104982869485,0.19626953277653963,0.4225069411647011,-0.3547325082349112
-0.08722552088893198,0.12391611479687623,0.2688137332211095,0.2088331372912241
-0.06341143597844767,0.03247795139972135,0.331331973250771,-0.1743880887997738
0.02981897782151348,0.08244977345398173,0.41210307446867134,-0.0703595551211312
-0.07704222774672076,-0.05057288870183292,0.20229201098042304,-0.22247658544394866
0.032521079919098875,-0.024144060545971135,0.21538706678599934,0.32882496645556153
-0.22562162665900815,-0.2590964922716359,0.12212280279361601,0.06638430901458345
0.06908797156132715,-0.29035398188252887,0.2831386086853711,0.11771086293892197
0.01453698453896582,0.06643025552799621,0.20672442930460144,-0.05974807346500687
0.10658528696347241,0.04426999358744742,0.2955535922068234,0.023574614133060556
-0.14912729894121962,-0.009908152433254882,0.2998509375282765,-0.06907695385093643
-0.041715416298135605,-0.11386827530518256,0.183322248558094,0.00395565271473898
-0.021758678178572584,0.012823235481240137,0.19079412321088812,-0.0013286596079421786
-0.0372780864074891,-0.1394939473308252,0.286412566673519,-0.14268154327874877
-0.11494688878849846,-0.17563695655504066,0.12537056321317697,-0.40414538463680966
-0.19473030783063386,-0.23215058530057908,0.1694119619011982,-0.0713133346587772
-0.08078146865272062,0.013401944388870069,0.1901680496387313,0.03021792502476847
-0.138767962673581,0.23028457630993654,0.141205842682675,-0.15985090898289694
-0.11585613149724902,-0.10533422701158472,0.38054109122768487,-0.11468770376786212
0.056409840402815034,-0.12823187186872173,0.12067922725634508,-0.3267089793525503
-0.09050198964919051,-0.3707567781757402,0.1462869152630045,-0.12365869653753446
-0.18963132559310886,0.04875799521958409,0.09120551368590711,-0.08423699931965492
0.00010281720290127722,-0.04746539556935258,0.30291403611005147,-0.17535863691495449
-0.08239882143619735,-0.10686197607421888,0.2488519814116483,-0.08202823773844244
-0.2416088603809824,0.016728119988681858,0.19653232611179822,-0.07452731558286452
-0.22142513661015978,-0.02299687044810881,0.20134595605857977,-0.16917736305287773
-0.11501335537029037,-0.05107945778982133,0.33840948734175713,0.07326520401278849
-0.174204632902919,0.18775166231821522,0.31307624603691664,-0.2878035821946048
-0.007919521285559228,-0.1850972774179707,0.1651122941560219,-0.12298775259322448
-0.03127651686932861,-0.18047985656551657,0.06949451290353789,-0.13250066519756043
-0.11641873850439739,-0.3071426245919877,0.26613894226163665,-0.09790108936135165
-0.05700820117010387,0.021654958843512394,0.08215256789828376,-0.20137951707812674
-0.09103976207645835,-0.02902985543721566,0.22567687533270417,-0.04037775142147139
0.07495711701492833,-0.1887819198109126,0.19387200253068548,-0.2080876501600752
-0.10450739198168077,-0.09217088671309875,0.03420742512842198,-0.1231551487866244
0.020915229425751386,0.07800220022514377,0.2667526285440579,-0.29455522240144855
0.1719760811289012,-0.1281364991519697,0.1314700416684112,-0.07339465572894172
-0.049109400664328215,0.03906505392361503,0.2750531319492075,0.06848957233040859
-0.07148772349470287,0.16057863361133884,0.16666918746691362,0.008217718601833235
-0.1344913662019122,-0.1422953315296625,0.17515913829814758,-0.10171901921670143
0.007767355786961722,-0.06400100168483455,0.29618045420150063,-0.20999889147234718
-0.1670688411360168,-0.2255741761210878,0.2924007643879756,-0.07575061247269713
-0.02972908491116066,-0.023082468578879543,0.3423686927550176,0.05859885670316842
-0.05995033167789424,0.13436233946040574,0.0912205183385572,-0.3521171498585358
-0.018588080444134007,0.030769141827200457,0.1566372365448489,-0.2524474033308741
-0.12542961598125954,-0.2201799785440033,0.3095609673484715,-0.051134350421886784
-0.030180020918078185,0.056764254015126164,0.3234722746445916,-0.10979546965587811
-0.19428881877867668,-0.2674312528494543,0.2301269232072649,-0.07835452788222164
-0.13905223839079855,-0.2037631636808044,0.09981806127004396,-0.13624688146525066
0.1387173213808865,-0.1531745522057092,0.2783067524323765,-0.08171724033612707
0.12426216083483668,0.14669953063156382,0.20222143155683342,-0.09153448015071314
0.037002747111829534,0.12853499194457835,0.23675299314699025,-0.143545480108317
-0.013105425551805161,0.1030194273459334,0.11302687349992148,-0.23818826197683907
-0.08002461958309086,-0.05517623070305306,0.2381654414562589,-0.2676025377267789
0.020351686152253065,-0.1628728491809672,0.05475899960915448,-0.31103965134881373
-0.028383525495960946,-0.08046711820393336,0.10720055028360628,-0.18803374542279438
-0.0484519275923224,-0.18069525160951158,0.24164056524054917,0.12086806483871324
-0.16927396918641713,0.35863248534832454,0.24235249924979121,-0.3265806916069043
-0.12310509019986318,0.15883757536552792,0.04129931421327229,-0.48700662806561973
-0.08983355067929955,0.16008144459988774,0.20237215987196633,-0.08651907865725186
-0.01910198109437502,0.07402373569175856,0.08611410798497413,0.05517232008352915
-0.06790472201670354,0.13880547428611903,0.23293412114519707,-0.21121572994287982
-0.06003940288422153,-0.19199985791175359,0.42872986782383643,-0.06657389541280678
-0.006452258550495631,0.11821603497659082,0.217870598995395,-0.3717291804555981
-0.0434919273906403,-0.19930026125029024,0.20615547315883961,-0.19958308217706233
0.02876255900929979,0.04247265615880019,0.3277968261045705,-0.15966568008983148
-0.1342423095763335,-0.13935926442936103,0.21040599815058528,-0.106955675724061
-0.02957599239305206,0.3336990879007233,0.19648708968520168,-0.13000643252631297
-0.03665192856659716,0.044585809682032164,0.28014480932975844,-0.16318452513970175
-0.05908020900848107,-0.20083102417829307,0.2823614478696835,-0.08406203098701387
-0.058051716090930836,0.0018328633873914042,0.26889251424978367,0.04424551845218308
-0.01705602780651229,0.18763329052591743,0.169839293168821,0.11860929373558804
0.014683393642050319,0.0018600444579425746,0.18516378352265297,-0.07674742198784729
-0.04290781332874546,0.04832533712732377,0.16131243128427905,-0.028707283940539507
-0.20130678723039916,-0.1353274935932116,0.27511358377615475,-0.3723428814486264
-0.02019072127600939,-0.10960991286255521,0.15894315454331048,-0.058075428650285706
-0.17843587365876656,-0.03196093857207856,0.1971346527466531,-0.07116855364069324
-0.12376968312600767,0.16204548269778085,0.16083354458884414,-0.005443609432650737
-0.03496495666441664,0.02408496936962052,0.21648825111468523,-0.12053969487274102
-0.08341743809700222,-0.05709859861548419,0.19951411226003654,0.15776335502828343
-0.028724915311916663,0.17789356465814435,0.3389150321167341,0.18995138281048635
0.05090703442901774,0.1680647973596482,0.2523859065016451,-0.07528819974191933
-0.11335203287123569,-0.33251875110038104,0.20556763285398888,-0.1063992012637788
-0.025694632429784953,0.12766216474334968,0.15145167676409196,-0.20704307308713
-0.04743397642293038,-0.16135116519246054,0.31860996289207955,-0.1040143091617286
-0.19776335664381897,-0.0899621399378378,0.2960907889505705,-0.0669068208204708
0.013048685466628393,0.32646779499305584,0.2474293058189767,-0.004293658751387902
-0.03777427229525754,0.09434495453117428,0.17861951373454205,-0.0981132871981516
-0.020491740747175018,-0.011969198074090139,0.29554807878944156,-0.07438899683311433
-0.09331415041596235,0.24282511876480256,0.21473685363453357,-0.1683499631460387
0.00529773954191369,0.11810914044672184,0.3062177025887908,-0.15608190867534275
-0.0768914876223544,-0.08063357310983993,0.06264989611160426,0.09281686833437139
0.10045775879085447,-0.04449008214092761,0.20789322943150332,-0.19036983105246255
0.09931842860307263,-0.02285843764117517,0.2725884573353483,-0.27650050224862355
-0.13647385354209768,0.1785470111804555,0.09873825386445517,-0.11765173871420422
-0.024136991846538718,-0.1316537958632678,0.07537677691357789,-0.18605416593234314
-0.07028177622145054,-0.06060968232714692,0.35652806814786697,0.01133618232671249
-0.10808567015834059,0.2054737097979038,0.17440132515804074,0.04541267987439987
-0.020774288739449184,0.13355961726262974,0.20042015570780325,-0.013643074258072457
-0.035886195933693577,0.060771134177107784,0.3533828425919889,-0.4095037047461969
-0.07306273996443705,-0.00026980337518226166,0.1660131991910136,0.1235083420832031
-0.07382272130479167,-0.15993167354836904,0.22423288906184544,-0.20510012250533427
-0.18564276767419072,0.017547189371598,0.16079307853743574,-0.028385765698747623
0.050900302905179606,-0.14359475148858888,0.12188967165875822,0.015492736141825642
-0.08359215414706925,0.22286300009295093,0.26043897428119334,-0.10055759106484312
-0.06783202260826754,0.0010955286497508923,-0.02166459064359258,-0.11299169246419617
-0.11469939575756785,-0.4067481961210261,0.20006402076084848,-0.244725560510318
-0.19357428304525692,0.1638531378454934,0.23739134558050762,-0.27277520019610135
-0.026839743090716822,-0.008446975205559254,0.22772132563077674,-0.3888075884530109
-0.023976321875082612,-0.22023935593263,0.16552015600159603,-0.27933505453838103
-0.03884912547204364,-0.06292175064163369,0.27796322094658843,-0.17466539777727505
0.010512335378822457,-0.14034967476760252,0.3354979726452154,0.13956232444553468
-0.11749532653375164,-0.04912398397682291,0.29897457568999697,-0.10469646199535051
-0.15068948085066533,0.13489757839073807,0.26644943884287514,-0.3931461405066211
-0.009049016365307826,-0.06608616325700196,0.29116594724621375,-0.2667399153145309
-0.1718824291212916,0.05246775778422874,0.13919192882594306,-0.1470137046064629
-0.09613086161720061,0.14225025735232305,0.23860421506542479,-0.266458482205826
-0.2021067775012283,0.02782425847499268,0.14022552386596662,-0.07919349597350522
-0.07043511819353598,-0.05509590813278933,0.20266951542554767,0.005083765890854353
0.055880772153234864,-0.08986047484271029,0.21678605220439898,-0.25617910570660873
-0.038000517889070634,-0.09299345845347202,0.22903905322887144,-0.2281479234757573
0.030954171968870084,-0.11752732279305796,0.01632219408785185,0.12332534836186884
-0.19687453244439962,0.03943883469079205,0.07875974011177761,-0.25732668954431004
0.03408103262500373,0.17997744740907864,0.15745039844138126,-0.2255153345604352
-0.05698540220067728,-0.2685413289022691,0.23111528286898977,-0.03429440958884793
0.09162969866910692,0.15369678132866313,0.15371268589197007,-0.2661878291652508
0.01929008301393667,-0.24020156047815808,0.31483689780561014,-0.1658746774129945
-0.11240065943210911,0.2236734532254961,0.1883832041344429,-0.09686976480543295
-0.27387339362607876,-0.08257157745248499,0.17500489107312361,-0.1787529556264521
-0.1216167472833268,0.14450172045355403,0.21949547832104352,-0.2820073197192017
-0.15820438025911393,0.029028595034587334,0.06638924396665993,-0.2492678956052429
0.018229619038797815,-0.2571447982906213,0.21950191689346404,-0.34607891279562286
-0.16898603454193178,-0.11000926300908713,0.11573630317817013,-0.137156792518289
-0.04993026239817696,0.05381633404161741,0.11972086502125616,-0.08891755473154685
0.051138114054556524,-0.13714714478015,0.1945371227184428,-0.053896724536310406
-0.08817739137915981,-0.22447424991475348,0.26010029934013945,-0.12527605979099043
-0.0008115615895133779,0.2504334980517189,0.15573170538776146,-0.2384192177086143
0.07440775690554646,-0.03465090376861512,0.20000421945221705,-0.10142274451130723
0.15445693599239244,0.11253531091548917,0.21877733278125447,0.002128517013483461
-0.031180448746543778,0.055124898793754165,0.3123470462911955,-0.41442912475801225
-0.07239888023754928,-0.10076723973062768,0.13149969297016534,0.03629835539823248
-0.05609393477026067,0.27182985862865877,0.1707179231177821,-0.14554282729873674
-0.001639457935308758,-0.0626483192635679,0.10725769292744028,-0.20817588194394493
-0.0050256486959470575,0.030989582270698684,0.25945502610074817,-0.21212456399543672
0.00034090879115512146,0.1606197367135264,0.2410760749768741,-0.18822018313134814
-0.1098221637867198,-0.11844180360868373,0.18924616533326669,0.13662436929115346
0.052864268702369946,0.06242544618052593,0.016101965714178934,-0.22879426715608847
0.08354402922940368,-0.023925455604525796,0.3054464541028112,-0.2709100607887648
0.024552244604337373,0.010690213991787245,0.21554434221852006,-0.14087815361661743
-0.0053601026472250984,-0.21238894140105505,0.16331614080125575,-0.18756323006640313
0.06361374191764803,0.0879236155941755,0.09914406877510022,-0.11130618258261564
-0.021601332290070697,-0.0007284319773051417,0.04149711863152153,0.016315735422879285
-0.17230192549152967,0.20910636802693364,0.12104674110926528,-0.2168217860339242
-0.03355090899713786,0.07211449989209656,0.16169313399083468,-0.20370610310655862
-0.05733440799565247,-0.05553761339722715,0.18896616686798676,-0.017899504247317594
0.016492189626497428,0.21355138224088022,0.10260235162675135,-0.2620594221968334
-0.07083887875281464,0.030971734284499314,0.2563217125306672,-0.05652998584266376
-0.11037289997941127,-0.022374923960653603,0.12010639866715438,-0.24734118502320526
-0.02280598707772615,0.09029341790854159,0.22923767104010206,-0.23287083679553677
-0.09337730822439962,-0.03671145651064097,0.20763064230265232,-0.011804333519310234
-0.14843997525573488,0.008068108392058085,0.19290627829749143,-0.2875942950316307
-0.010237588851003315,0.12721757430024622,0.3629980726708295,-0.30709238391134386
-0.045787011610128076,-0.015654362257453182,0.11773103285063705,0.1716855693323875
0.0655880741453298,-0.0031058413747017807,0.1626270631581424,-0.03529673450411103
-0.127856679033325,-0.2331752241257268,0.2166500710268417,0.04609874019956475
0.03930312274272009,-0.14278098753845994,0.2868467197361928,0.11917323575299935
-0.0700083076242249,-0.021422608911887693,0.14135085024937533,-0.24853802622496346
0.03683790500119569,0.18345697777370804,0.2894282354688294,-0.01549896255797012
-0.18607107476721815,-0.19235930575972293,0.2769811619699344,-0.04768382035317495
0.007501564924685303,0.1584873726499145,0.2878557697088658,0.08759530339211247
-0.06518136863364912,-0.18157499449441888,0.21295034201260363,-0.22767352301234461
0.06025296731504663,0.0252495710923344,0.3493224923561449,-0.07225168219964617
-0.07082632444310326,-0.18397378940330275,0.056460942635240846,-0.15305200791568868
-0.0007143458362447452,-0.13072682936887164,0.09025385733871058,0.21220540179426123
-0.09510323959622694,-0.23580625481877263,0.2988514442311016,-0.0412917895991647
-0.07604585600852448,0.12971159902348933,0.3089893294620164,-0.06873535929362008
-0.11263414244962297,-0.08883598807850551,0.13412485791890785,-0.3703401718211348
-0.20579523709769365,0.14948583184838057,-0.02472117391202988,-0.08512989092382338
-0.038055923707784295,-0.18644177355194302,0.10444830010614871,-0.37576143484945684
-0.11951873949179903,0.28266486571854516,0.1580718721929105,-0.12616734096737528
-0.1076291170908642,0.40566461943529897,0.28855371335976276,-0.24320979172477097
-0.1481184378017641,-0.4174074229972359,0.225737569215859,-0.2204268983186844
-0.10387076213741472,0.046443212662449544,0.2717129612264841,-0.049467156297163015
0.08378383732322672,-0.14339181173782098,0.16129345808252188,-0.21324549146761973
-0.1274955268262608,-0.06721893872713057,0.21387356055744638,0.05233644157319439
-0.03747341838889577,-0.07154458900767717,0.18639433561914248,-0.3522422038713263
-0.00019559789448701792,0.02929170513825093,0.19802909759081333,-0.18422008938924206
0.03521419393061326,0.005245848353764497,0.18015666825431154,0.12341071778190138
-0.08459488396118565,-0.0898067560435787,0.2374911587724406,0.1337408772093696
-0.11522758912014922,-0.18074202752493063,0.09367683483110884,0.0209595802952815
-0.13666820464524443,0.02956501228865789,0.1389466389192383,-0.21218847064284085
1960041676990487e-21,-0.014315730263510433,0.22225974222057027,-0.2048689950031886
-0.2553710589335742,0.12003087639977705,0.17270158437020283,-0.16047864491998975
-0.21361751109158764,-0.07797891737081773,0.08370691882556458,-0.0027315118855297388
0.06783829440013053,0.13023774367600563,0.06922641192148385,0.026563993381812118
-0.012413012176717926,-0.03615292669847204,0.06110622676469557,-0.043775010727760064
0.10891563127683326,0.02219096690631791,0.26648665213071837,-0.23390094995000704
-0.009501656908099954,0.11525886540261633,0.335543075513704,-0.011912423578315262
-0.08962824072508642,0.007082396418783774,0.25625097127843616,-0.1721615251168291
0.010268787038097055,0.05392212907714141,0.23726666403355898,-0.14796392637033884
0.008970445395240043,-0.042268812752263296,0.17887253235475445,-0.6562741712019419
-0.12345220908670526,-0.21296681664360118,0.22055976514177666,0.036752454298242865
-0.021926594464040085,0.04496919125445875,0.39034397879457494,-0.32032531257237873
-0.17516216051681277,-0.21377328534421364,0.09404302569404374,-0.013337900788363194
-0.13113407119975873,-0.08022671833739566,0.23026772235488518,-0.09287732384344723
0.15345558639991808,0.03028678774468939,0.1020188398752515,-0.08257003665040871
-0.07709376284570056,0.09027815643006151,0.07135701436911829,-0.26430893419145207
-0.10952838954504238,-0.1459861678930351,0.14391613682198195,-0.08807410916698657
0.03409669159306512,0.0685882075832839,0.19807331316563123,-0.24587937043485006
-0.017113150797097312,0.09446092776192418,0.16413925028530954,-0.01341161337679922
-0.07709035665696125,0.09163816123030759,0.22667486761641303,-0.07010195059605895
-0.11467011262323842,-0.0715189620797206,0.23210832612288196,-0.146865735443576
